Density (⟨k⟩),Degree Variance,Average Neighbor Degree (⟨kn⟩),Neighbor Degree Variance,Average Clustering Coefficient (⟨C⟩),Clustering Coefficient Variance,Degree Correlation (r),Number of Modules (μ),Average Node Betweenness (⟨wn⟩),Node Betweenness Variance,Average Edge Betweenness (⟨we⟩),Edge Betweenness Variance,Average Closeness (⟨cl⟩),Closeness Variance,Average Path Length (⟨l⟩),Diameter (d),Distance Distribution Mean (⟨dd⟩),Distance Distribution Variance,3-loops (l3),4-Cliques (c4),4-Stars (s4),Graph Energy (G),Average EigenCentrality (⟨eC⟩),EigenCentrality Variance,Algebraic Connectivity (a),Degree Correlation Elasticity (|rmax - rmin|),Rich Club Metric (⟨rc⟩),Rich Club Variance,s-metric/smax,s-metric Elasticity (|smax - smin|),graph_structure,graph_id,node_count,TSNE1,TSNE2,Cluster,DistanceToCentroid,PC1,PC2,PC3
0.4,0.0128395,0.432963,0.000672016,0.246667,0.0176,-0.0227273,0.3,0.0944444,0.00423611,0.0975309,0.00121171,0.583183,0.00643261,0.195062,0.444444,0.175556,0.00942716,0.0416667,0,0.171429,0.487068,0.30336,0.0079728,0.746602,0.818182,1.01471,0.000648789,0.989091,0.0290909,"[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",8101,10,-25.9341,43.338,5,21.855,0.00593611,1.88289,-1.24453
0.244444,0.00691358,0.281481,0.00163237,0,0,-0.269231,0.3,0.155556,0.0143056,0.20404,0.00142026,0.457104,0.00506134,0.249383,0.444444,0.224444,0.0150568,0,0,0.0190476,0.409129,0.300525,0.00968448,0.494223,0.846154,1,4.93038e-32,0.955882,0.0588235,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",8102,10,-55.8432,27.372,1,15.0946,-2.89049,1.20107,-2.14369
0.644444,0.0118519,0.665688,0.00129423,0.602857,0.0137469,-0.155378,0.2,0.0444444,0.00067987,0.0467433,0.000118532,0.742433,0.00348384,0.150617,0.222222,0.135556,0.00458765,0.241667,0.00952381,0.947619,0.562899,0.311957,0.00268306,3.24203,0.462151,1.02492,0.00345561,0.99516,0.0116167,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",8103,10,63.0345,3.49572,8,20.3507,4.66831,0.950468,-1.33671
0.555556,0.0296296,0.619352,0.00215783,0.660952,0.0215955,-0.217584,0.2,0.0638889,0.00441392,0.0604444,0.000346864,0.68076,0.0131849,0.167901,0.333333,0.151111,0.00679506,0.183333,0.0285714,0.719048,0.51951,0.305832,0.00646649,1.80846,0.411132,1.03399,0.00214197,0.989262,0.0348993,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",8104,10,34.6069,12.2443,2,15.8815,3.22092,0.38853,2.02
0.422222,0.00938272,0.446296,0.00227709,0.233333,0.0288889,-0.111111,0.2,0.0833333,0.00288797,0.0877193,0.000368092,0.605263,0.0035098,0.185185,0.333333,0.166667,0.00753086,0.0416667,0,0.209524,0.499085,0.306132,0.00628307,1.61545,0.5,1.01892,0.00107439,0.990164,0.0295082,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",8105,10,18.0351,-33.6715,0,23.3995,1.14816,1.7195,-1.53591
0.4,0.0153086,0.444444,0.00154321,0.45,0.0725,-0.176755,0.2,0.0888889,0.0076809,0.0950617,0.00101357,0.595394,0.00655558,0.190123,0.333333,0.171111,0.00800494,0.0583333,0,0.2,0.504329,0.303701,0.0077657,1.05005,0.610169,1.00626,0.0002803,0.978723,0.0496454,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]",8106,10,15.0471,-18.5233,0,13.7285,0.730102,1.29167,-0.229564
0.422222,0.0217284,0.481296,0.00219647,0.41,0.0657889,-0.140652,0.3,0.0833333,0.00841157,0.0877193,0.000944051,0.61286,0.00782104,0.185185,0.333333,0.166667,0.00753086,0.0666667,0.0047619,0.271429,0.487297,0.299081,0.0105504,1.12524,0.619211,1.04632,0.00336995,0.988406,0.0550725,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",8107,10,-4.01595,41.6773,5,2.44135,0.574653,1.33014,0.581312
0.422222,0.0365432,0.538942,0.00499591,0.575238,0.104598,-0.348155,0.2,0.0833333,0.0115548,0.0877193,0.000806516,0.617871,0.0115025,0.185185,0.333333,0.166667,0.00753086,0.0833333,0.0047619,0.366667,0.490182,0.297251,0.0116419,1.44887,0.575213,1.04192,0.00556229,0.959494,0.0810127,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",8108,10,13.4977,9.31021,2,5.84356,0.812088,0.211875,3.00019
0.288889,0.0251852,0.386667,0.00754444,0.22,0.0944889,-0.213333,0.3,0.144444,0.0246219,0.165812,0.005061,0.486869,0.0106044,0.239506,0.555556,0.215556,0.0160049,0.025,0,0.104762,0.415753,0.276925,0.0233123,0.381309,0.736667,0.996689,1.09644e-05,0.953642,0.112583,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",8109,10,-29.2754,3.60042,9,16.6948,-3.73086,-0.302018,1.67639
0.777778,0.00493827,0.78459,0.00020874,0.734048,0.00181412,-0.0802469,0.2,0.0277778,5.29345e-05,0.0349206,2.1276e-05,0.820909,0.00226116,0.135802,0.222222,0.122222,0.00358025,0.433333,0.0428571,1.72381,0.570601,0.31501,0.000768686,5.34891,0.144033,1.00325,7.40644e-05,1,0.00114811,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",8110,10,66.8847,32.5928,8,15.1934,7.23396,0.121513,-2.20725
0.333333,0.0148148,0.38,0.0024155,0.17,0.0889889,-0.0897436,0.3,0.119444,0.0119719,0.13037,0.0020717,0.5271,0.00787596,0.217284,0.444444,0.195556,0.0121284,0.0166667,0,0.104762,0.442234,0.295618,0.0126101,0.594942,0.833333,1.08207,0.0266357,0.977273,0.0738636,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",8111,10,-26.3495,28.4409,9,8.40687,-1.88367,1.35162,-0.262338
0.444444,0.0345679,0.500661,0.0112253,0.439524,0.0701862,-0.017316,0.3,0.0944444,0.0176052,0.0877778,0.0051284,0.594276,0.0130216,0.195062,0.444444,0.175556,0.0104148,0.108333,0.0142857,0.390476,0.483057,0.287513,0.0173364,0.427551,0.541126,1.0563,0.00205908,0.997738,0.0565611,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",8112,10,-4.02613,20.5626,9,22.3139,-0.40014,0.213051,3.1131
0.444444,0.0222222,0.509259,0.00304321,0.5,0.0895556,-0.312608,0.2,0.075,0.00412723,0.08,0.000477915,0.6354,0.00622769,0.177778,0.333333,0.16,0.00649877,0.0833333,0.0047619,0.314286,0.517156,0.303501,0.0078872,1.43369,0.794473,0.970528,0.00119012,0.953202,0.0566502,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",8113,10,17.8487,-9.95065,0,18.0093,1.34797,1.03769,0.505905
0.4,0.0498765,0.582169,0.0125063,0.455238,0.132699,-0.47541,0.2,0.0861111,0.0174434,0.0938272,0.00229386,0.61353,0.0133735,0.187654,0.333333,0.168889,0.00752593,0.0916667,0.0142857,0.380952,0.458807,0.287163,0.0175375,0.827484,0.433944,1.01265,0.00097861,0.958974,0.0641026,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",8114,10,3.62955,15.8168,2,17.3566,0.169262,-0.58268,5.32935
0.377778,0.0325926,0.501587,0.0127652,0.340476,0.0647449,-0.416667,0.3,0.0944444,0.0198268,0.103268,0.00268036,0.586881,0.0102934,0.195062,0.333333,0.175556,0.00843951,0.05,0,0.257143,0.457941,0.294718,0.0131412,0.744331,0.62963,0.95421,0.00550919,0.932886,0.0939597,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",8115,10,1.01941,22.7843,5,21.9371,-0.706883,-0.193998,2.88205
0.355556,0.0217284,0.44,0.00479849,0.2,0.0313333,-0.315789,0.3,0.102778,0.0117361,0.113889,0.00171039,0.563903,0.00824187,0.202469,0.333333,0.182222,0.0092642,0.0333333,0,0.152381,0.460063,0.296301,0.0122055,0.79174,0.684211,1.0389,0.00277706,0.948052,0.0562771,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",8116,10,-15.4852,39.3608,5,12.3454,-0.694578,0.932163,0.637782
0.444444,0.0296296,0.528333,0.00437521,0.463333,0.0674333,-0.383648,0.2,0.0805556,0.00665424,0.0822222,0.00119945,0.623312,0.00820778,0.182716,0.333333,0.164444,0.00752593,0.0833333,0,0.347619,0.491266,0.298181,0.0110882,0.855834,0.503145,0.797654,0.131764,0.967059,0.0376471,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]",8117,10,-3.32214,-58.034,3,13.5765,0.931717,-0.110865,1.17845
0.577778,0.00938272,0.598333,0.00155449,0.517619,0.0130796,-0.244936,0.2,0.0527778,0.000671725,0.0547009,0.000108481,0.706543,0.00253652,0.158025,0.222222,0.142222,0.00495802,0.158333,0.0142857,0.633333,0.568555,0.312821,0.00214283,2.96354,0.526703,1.0306,0.00577503,0.990604,0.0147651,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",8118,10,59.7943,-8.70522,7,21.7163,3.95974,1.3972,-1.62662
0.533333,0.0118519,0.559259,0.00105418,0.426667,0.0510667,-0.142857,0.3,0.0583333,0.00111111,0.0611111,0.000221765,0.685549,0.00253852,0.162963,0.222222,0.146667,0.00515556,0.108333,0.00952381,0.490476,0.519735,0.310553,0.00355671,2.2646,0.47619,1.02821,0.00318869,0.99005,0.0165837,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",8119,10,8.48491,54.8081,5,16.5074,2.89456,1.79656,-1.27557
0.488889,0.0153086,0.527963,0.00227329,0.39,0.0491222,-0.241623,0.2,0.0666667,0.00240364,0.069697,0.000182562,0.658764,0.00425163,0.17037,0.333333,0.153333,0.0058716,0.0833333,0.0047619,0.385714,0.519929,0.308259,0.00497664,2.04785,0.659612,1.00398,0.00267689,0.979424,0.0349794,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0]",8120,10,33.6399,-22.9893,7,10.8737,2.1093,1.39641,-0.73894
0.622222,0.0202469,0.660622,0.00142852,0.630714,0.00777375,-0.194979,0.2,0.0472222,0.00132823,0.0492063,0.000166919,0.733741,0.00603189,0.153086,0.222222,0.137778,0.00472099,0.233333,0.0428571,0.914286,0.55563,0.309763,0.0040466,2.5915,0.328033,1.0096,0.000552856,0.993814,0.014433,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",8121,10,53.4685,14.0036,8,8.69287,4.86794,0.91034,-0.0308549
0.533333,0.0291358,0.606759,0.00418279,0.612619,0.0334649,-0.334363,0.2,0.0583333,0.00598611,0.0611111,0.000558711,0.69169,0.00742768,0.162963,0.222222,0.146667,0.00515556,0.15,0.0142857,0.62381,0.532405,0.305973,0.00638041,1.76165,0.426255,1.00635,0.000945947,0.973214,0.0342262,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]",8122,10,44.3692,2.95952,7,17.2601,3.19519,0.618923,1.33762
0.577778,0.0167901,0.610661,0.00182428,0.535714,0.022559,-0.14899,0.2,0.0527778,0.00111133,0.0547009,0.000182503,0.708851,0.00398325,0.158025,0.222222,0.142222,0.00495802,0.175,0.0238095,0.685714,0.562108,0.308928,0.00456352,2.61879,0.492424,0.992837,0.000400498,0.98973,0.0192555,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",8123,10,55.0606,2.55864,8,19.8829,3.98571,1.27852,-0.74301
0.288889,0.00790123,0.324074,0.00276063,0.0833333,0.0180556,-0.195402,0.2,0.136111,0.00745971,0.160684,0.00164934,0.48574,0.00317526,0.232099,0.444444,0.208889,0.0131556,0.00833333,0,0.0428571,0.429158,0.29718,0.0116843,0.637773,0.747126,1.01843,0.000678995,0.971963,0.046729,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8124,10,-10.3077,-29.2383,0,16.7519,-1.85587,1.37436,-2.0591
0.555556,0.0320988,0.630432,0.00378312,0.714444,0.0292111,-0.288911,0.3,0.0555556,0.00720379,0.0577778,0.000471331,0.70544,0.0115765,0.160494,0.222222,0.144444,0.00506173,0.191667,0.0333333,0.761905,0.55395,0.306425,0.00610401,1.9736,0.0972763,1.00487,0.000178984,0.994609,0.0107817,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",8125,10,16.4529,38.3339,5,21.3444,3.95415,0.392686,2.40176
0.377778,0.022716,0.448889,0.00675185,0.376667,0.0911222,-0.382114,0.3,0.0944444,0.0136047,0.103268,0.0025448,0.584393,0.0076493,0.195062,0.333333,0.175556,0.00843951,0.0416667,0,0.2,0.477145,0.297382,0.0115638,0.646291,0.691057,0.782731,0.154206,0.951128,0.075188,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]",8126,10,-11.6873,-59.9608,3,7.49818,-0.663309,-0.0654676,0.77756
0.266667,0.0054321,0.285185,0.00213992,0.2,0.0711111,0.234043,0.3,0.175,0.0111703,0.2,0.00565615,0.421176,0.00176785,0.266667,0.555556,0.24,0.0199309,0.0166667,0,0.0238095,0.41858,0.265707,0.0293998,0.472996,1.02128,1.12468,0.0310912,0.987805,0.0487805,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",8127,10,-23.5953,-15.0464,6,20.6765,-4.60645,1.39457,-2.71671
